file_name,length,sentence
48.txt,319,네 제가 이제 본인에게 김선정씨를 여쭤본 이유는요 얼마 전에 이제 저희 지검에서 김선정을 주범으로 낸 금융사기라는 검거였습니다 근데 이제 검거 현장에서 증거물품으로 이제 다량의 대포통장과 현금카드 등 확보를 했고 그중에 이제 OOO씨 본인의 명의에 이제 경기장에서 증거물품을 받은 것입니다 네 이제 경남은행과 동부증권 CMA계좌가 이제 같이 발견됐어요 대신에 이제 지금부터 혐의점이 확인되시는 유선조사가 즉시 중단이 되고 소환장과 영생이 발부될 수 있으니까 지금처럼 이렇게 사실적으로만 진술해 주시면 되겠습니다 제가 이제 고지 의무가 있기 때문에 고지를 마저 해드리고 녹취를 이어갈게요 네 녹취를 한 이유는 이제 조사 과정에서 제가 본인에게 폭언이나 강압을 인한 수사가 있었는지 또는 이제 차후에 재판 과정에서 이제 증거자료로 실패될 수 있기 때문에 이 자료를 하는 것이고 지금부터는 이 녹취 내용 안에 이제 타인의 음성이 섞인다거나 타인에게 사건에 대해 발달한 행위가 발생될 경우에는 이 자료는 이제 증거자료로 실패되지 않아요 그리고 이제 조사 과정에서 이제 사건이나 이제 본인의 정보가 추가적으로 유출되는 경우가 많으니까 되도록 이제 특별히 인물이 없는 곳에서 통화 좀 부탁드리겠는데요 그 본인 현재 근무하고 계신다고 하셨잖아요 주변에 본인 알고 계시는 제3자 인물이 계십니까?
432.txt,307,여보세요 나이는 예예 아 어디시라고요 예예 서울지방경찰청이요 누구시라고 이름이 경제범죄수사과의 김범성 경사입니다 예 근데요 몇 가지 확인차 연락을 드렸다고 앞전에 말씀드렸고요 그 혹시 나이는 팔십 일년생이고요 시내 김남철씨 아시는 관계 있으십니까 김남철씨 전혀 모르십니까 다름이 아니라요 저희 수사팀에서 금년 5월 29일경 서울시 관악구 일대에서 금융불법인출조직 총책 김남철의 4명을 검거했는데 그 검거 현장에서 증거 물품을 압수수색하는 과정에 다량의 통장과 개인 신분증이 약 90여종 확인되셨고요 이 중에 자XX 명의로 되시는 SC 스탠다드 은행 통장과 신분증 사본이 같이 발견되셨기 때문에 그 이 부분 확인차 연락을 드린 건데요 이 계좌를 통해서 5월 18일부터 5월 22일까지는 약 5일간에 걸쳐 총 4500만원 정도의 금액이 불법 자금 세탁에 사용된 사실이 확인돼서 연락드린 겁니다 혹시 본인께서 직접 개설하신 통장이십니까 본인께서 개설하신 통장이 아니시란 말씀이시고 그렇겠죠 일단 이런 부분에 대해서 본인께서 개설하신 통장이 아니시란 말씀이신데 보통 은행사 측 같은 경우 본인께서 직접 방문을 하셔야지만 계좌가 개설이 되지 않습니까 일단 이 부분 사건 조사를 해보고요.
442.txt,306,일단은 일단 쇼핑몰 사이트 비슷한데 매물들이 매매가 되고 있는 사이트입니다 이쪽으로 김영철 일당들이 고가의 가구품이라든가 전자제품 같은 것을 싸게 판다고 올려놓고 김영철 일당들이 XXX 이름으로 된 농협과 하나원형 통장으로 입금을 시켰어요 그래서 이제 금액만 인출하고 도주 잠적한 상태고요 구매자들한테 물건을 보내지는 않았습니다 그런 식으로 발생한 피해 합산액이 저희 쪽으로 4200만 원가량 추정을 하고 있고요 지금 피해자들에 의해서 XXX가 본인 앞으로 지금 사기 계좌권으로 고소고발 조치를 취해 놓은 상태예요 따라서 본인 신분 자체가 피해자도 아니고 가해자도 아닌 조란한 신분이시고 XXX가 본인이 피해자라는 것을 입증받아 주셔야만 고소 취하 및 집단 취하가 가능하세요 그래서 이 금액을 주셔야 되는데 저희가 이제 일체의미점이 없으신 분들에 한해서만 녹취 상태로 증거대로 채택을 하고 있습니다 XXX 같은 경우에도 일체의미가 없으시기 때문에 녹취 진행이 가능하고 법정에서 본인이 가셨을 때 유일하게 남는 증거 파일로 채택을 하게 될 거예요 본인 뭐 바로 원하신다면 바로 진행을 해드리겠지만은 불가능하시면은 저희가 그 주민등록상 거주지로 그 공문서로 발송을 해드릴게요 수원장이랑 같이...
368.txt,296,예 그 부분도 아까 제가 말씀드리다가 말하는데 일단 검사님이 자세히 설명해 주시겠지만 본인 피해자가 증명되시면 금융감독원에서 법적 조치를 취해드립니다 그 피해를 보시더라도 적절한 조치 받으실 수 있을 거고요 예 제가 검사님 바로 연결시켜 드릴 테니까 전화 끊지 마시고 잠시만 기다려 주세요 예 저는 수사관 최동훈이었습니다 예 들어오세요 예 사건 담당하는 금융검정수사위원팀 팀장 금상우 검사입니다 네 안녕하세요 예 예 안녕하세요 네 성함 말씀해 주십시오 저 OO이예요 예 OO씨 그 사건번호 알고 계세요 사건번호가 2014 예 김철 예 그렇게 됐다고 그러네요 예예예 그 일단 잠시만요 그 사건 내용에 대해서 설명드리셨죠 예 설명은 제가 들었어요 지금 너무 놀래보이는데요 저는 또 이제 하도 요즘 신문지 이런 데 보면은 이렇게 뭐 그 경찰이나 이런 데서도 보이스피싱이나 뭐 이런 게 있다고 막 그러잖아요 그래서 저는 처음에 지금 그런 데서 전화가 왔나 해가지고 굉장히 조금 그랬었는데 자세히 들어보니까 어 뭐 그런 것 같지는 않아요 이게 지금 사실이라는 거잖아요 그죠 예 제가 일단 사건 파일을 먼저 연락시켜 드릴 테니까 사건 파일을 확인 한번 해 보시고 그리고 본인이 이제 저희 검찰청에서 방문해 주시던지 아니면
498.txt,293,"그런데 중요한 건 저희가 사건 현장에서 압수할 당시에 OO씨 명의의 농협 계좌에는 3,800만 원 하나은행 계좌에는 790만 원이라는 불법적인 자금도 들어있었고 이 자금도를 위해서 많은 피해자분들이 발생했는데 이게 어떤 사건이었었냐면 김호철의 일당들이 온라인상에서 OO씨를 판매자로 등록을 해놓고 고가의 항공권하고 상품권 이런 걸 좀 사게 판다고 올리고 그걸 보고서 연락 오는 사람들한테 OO씨 명의의 대포통장 계좌번호 알려주고 그쪽 돈 보낸 물건 보내주겠다고 하고 돈만 받아서 가로챘고 사기사건이 지금 OO씨 이름하고 대포통장들이 이용된 건데 그러다 보니까 OO씨 대포통장으로 돈을 송금하신 재단에 피해자분들이 계시잖아요 물건 사겠다고 돈을 송금했는데 물건 도착하지 않고 차후에 연락조차 되지 않으니까 이제 그제서야 사기사건이라고나 인지를 하고 사기 혐의로 고소고발을 진행을 한 상태인데 지금 현재는 OO씨가 판매자고 OO씨가 계기 때문에 OO씨 앞으로다가 고소고발장에 접수가 돼 있어요 제가 오늘 이 사건 수사를 진행을 해봐서 OO씨가 뭐 이 사건에 전혀 가담한 사실 없고 오히려 명의의 농협을 당하신 명의의 농협은 피해자가 맞습니다."
491.txt,290,아 저는 삼성이 아니고 lg에요 지금 현재 아 lg요 lg나 휴대폰 지금 우리나라 휴대폰 자체가 바이러스 침해 흔적이 너무 많다 보니까 그 바이러스 침해 경향이 있을 경우에는 자동적으로 재부팅이 될 확률도 높다는 거예요 그리고 지금 선생님 지금 혹시 근무 직장에 계신 거예요 아니면 밖에 나와 있는 거예요 지금 집에서 나가려고 하던 참에 전화를 받았어요 아 집에서 나가려고 하는 참이시고 현재는 그러면은 뭐 그냥 주부로 있는 거예요 아니면은 아니에요 저는 개인 사업을 하는 중이고 예예 근데 뭐 돈을 벌고 있지는 않아요 그렇죠 그러면은 그 지금까지 그 선생님 명의로는 농협은행 하나만 거래하시지 뭐 다른 은행권에 대해서는 저렇게 거래가 없는 거예요 예 제가 정부지원사업을 받아가지고 우리은행을 쓴 적은 있어요 그리고 혹시 신한이라면 신한이라면 기억이 없는 2013년에 제가 또 정부지원사업을 받았거든요 소상공인 혹시 그때 신한이었나 아 그거는 잘 모르겠어요 그러니까 제가 쓰는 건 주로 주거래는 농협인데 2014년도에 정부지원서 받을 때 우리은행 한 번 사용했고 혹시 2013년도에 정부지원서 받았을 때 지난해엔 기억이 없습니다.
291.txt,289,그게 불가능한 건 아니시고 현재 압수되어 저희 손해가 잡혔습니다 이 통장 이후요 제가 지금 물어보는 거는요 은행에서 내 주민등록증이나 운전면허증 이런 걸 복사를 하고 난 다음에 통장을 개설해 주잖아요 이번에 혹시 뭐 통장금을 분실을 하거나 운전면허증 분실하고 그런 적 없어요 그런 적 없습니까 은행에서 그 통장을 개설할 때 어느 지점에서 개설했는지 그다음에 그 본인 확인된 사람 있었는지 확인해 보세요 지금 그 농협 통장을 개설할 주소지는 서울 마포구 동화동 지점에서 제가 마포구 농협을 결의한 적이 없어요 그러니까 현재 보시게 되면 본인이 개인정보가 어느 쪽으로 유출되므로 불법 자격이 악용이 된 것 같습니다 그래서 이번 사건은 일반 범죄들뿐 아니라 은행 직원도 여보세요 네 은행 직원도 참여되었구요 이미 분명히 은행 직원은 검거되지 않은 건데 검거되고로 확인되었습니다 제가 무슨 말인지 모르겠어요 지금 무슨 말인지 얘기하는 거 같은데 분명히 은행 직원은 검거되었구요 아직은 검거되지 않은 은행 직원도 있습니다 은행 직원이 그랬다고요 은행 직원이 그랬으면 은행에다가 지금 고소를 해야죠 왜 내한테 전화를 해야죠 네 예 예 예 통장은 운행측으로 노출된 것 같은데요.
138.txt,286,아 예예예 예 최선생님께서 진행은 오늘 중에 가능하시겠습니까 예 오늘 가능한데요 아 그러면 언제쯤 가능하실까요 어디로 가면 되나요 그 법무사 사무실에 가야 되는 거잖아요 아니요 저희 선생님께서 직접 방문하는 게 아니고요 저희가 법무사에다가 담당자 배정하면은 담당자가 이제 저희 선생님께서 이제 송금 처리하시고 저희 쪽으로 서류가 들어오면 되는 거거든요 예 네 저희 선생님께서 이제 채무자시잖아요 네네 그렇죠 네 저희 선생님께서 굳이 직접 방문하실 필요가 없는 거죠 예 네 그럼 언제쯤 가능하시겠습니까 저는 거기 약수동 있는 데 있거든요 그게 상관은 없는데 이제 저기 나가서 다른 일을 봐야 되는데 만약에 된다고 하면 제가 기다렸다가 아 제가 일단은 선생님 그 담당자를 배정을 받으면은 그 담당자한테 저희 선생님께서 송금 처리를 하시면 되시거든요 아 예예 아니면 저희 선생님께서 법무사에다가 직접 전화하셔도 되시는 거고 예 일단 일단은 납부는 지금 바로 가능하신 거예요 예예예예 아 혹시 저희 선생님 성함으로 이름을 납부하시나요 예예 저희 선생님 성함으로 이름을 이름으로 납부하시고 납부 하시는 은행이 어디신가요?
145.txt,279,네 안녕하세요 고객님 신한금융입니다 신한금융이요 이번 달 카드 결제 대금이나 여유자금 필요하시면 서류 없이 신용카드 사용하고 계시면 당일 대출 가능하신데 혹시 자금 안 필요하십니까 얼마나 되는데요 몇백에서 몇천까지는 가능하십니다 그게 기준이 어떻게 되는거에요 고객님 신용카드 사용하고 계세요 네 신용카드 한도 내에서 발생됩니다 한도 내 비율로 가는거에요 네 네 비율이 얼마나 되는데요 어 저희는 접수팀이라서 10분 안에 저희 진행팀이 전화드리면요 진행팀이 이제 이율이나 금융이나 그런 쪽은 다 알아요 알려드릴 겁니다 아 그럼 접수 한번 도와드려 볼까요 그 신용카드는 어디꺼 사용하고 계세요 신한 하나 사용하세요 네 한도는 어느정도 나오세요 3천만원이요 3천만원이요 몇년생이신데요 몇 년생이세요 아 나이가 필요해요 네 아 90년생이요 연체는 없으시죠 연체 안하는데요 성함이 어떻게 되세요 네 접수 되셨구요 저희 진행팀에 지금 10분 안에 전화 드릴 거니까 부재 남기지 마시고 잘 받아 주시고요 저는 상담사 박유빈이었습니다 좋은 하루 보내세요 근데 근데 아무튼 뭐 받을 건데 대본은 어떻게 찾았어요?
236.txt,279,아 예예예 예 최선생님께서 진행은 오늘 중에 가능하시겠습니까 예 오늘 가능한데요 아 그러면 언제쯤 가능하실까요 어디로 가면 되나요 그 법무사 사무실에 가야 되는 거잖아요 아니요 저희 선생님께서 직접 방문하는 게 아니고요 저희가 법무사에다가 담당자 배정하면은 담당자가 이제 저희 선생님께서 이제 송금 처리하시고 저희 쪽으로 서류가 들어오면 되는 거거든요 예 네 저희 선생님께서 이제 채무자시잖아요 네네 그렇죠 네 저희 선생님께서 굳이 직접 방문하실 필요가 없는 거죠 예 네 그럼 언제쯤 가능하시겠습니까 저는 거기 약수동 있는 데 있거든요 저희가iero가 여기 나가서 이제 다른 일을 봐야 되는데 만약에 된다고 하면 제가 기다렸다가 아 제가 일단은 선생님 그 담당자를 배정을 받으면은 그 담당자한테 저희 선생님께서 송금처리를 하시면 되시거든요 아니면 저희 선생님께서 법무사에다가 직접 전화하셔도 되시는 거고 일단은 일단은 납부는 지금 바로 가능하신 거예요 아 혹시 저희 선생님 성함으로 이름으로 납부하시나요 저희 선생님 성함으로 이름으로 납부하시고 납부 하시는 은행이 어디신가요?
